Driver_Age,Increase_Percentage,Total_Premium,Renewal_Indicator
40,3.31,1386.42,1
32,5.82,946.79,1
33,0.65,1720.7,1
41,20.66,1902.54,0
18,8.41,2134.47,1
34,4.86,1619.51,1
31,1.2,1639.26,1
52,29.33,2788.42,1
32,7.55,784.92,1
41,3.33,1882.68,0
68,4.31,2231.46,1
59,3.16,997.66,1
58,9.21,1294.24,1
37,26.59,4478.18,1
53,19.43,1817.25,0
41,6.17,5000.0,1
42,17.52,1718.59,0
51,5.5,2891.47,1
36,2.91,419.07,1
67,40.99,300.0,0
42,3.62,694.57,1
54,3.91,3145.68,1
66,45.75,1315.54,1
60,1.44,399.81,1
23,14.29,1694.04,1
51,27.46,2938.55,1
57,7.17,769.2,1
58,0.03,3064.83,1
28,4.7,520.65,1
35,1.18,2884.82,1
59,5.38,943.07,0
33,15.61,3787.96,1
40,5.78,4298.81,1
68,5.66,2154.16,1
44,8.14,1002.41,0
34,8.72,5000.0,1
31,19.4,881.2,0
49,3.69,4694.88,1
25,17.24,5000.0,0
41,8.35,2216.29,1
49,3.57,627.97,0
64,3.5,2081.62,1
55,4.48,5000.0,1
34,9.75,996.55,1
62,2.62,1538.99,1
40,25.3,300.0,0
26,8.55,1545.8,0
42,25.26,2630.31,0
66,0.48,707.36,1
47,4.19,4571.12,1
45,0.23,457.75,0
69,3.18,1010.21,1
23,19.81,4010.65,0
25,0.37,1452.34,1
20,5.73,5000.0,1
50,1.25,300.0,0
47,5.39,1232.29,1
68,18.25,2124.29,1
48,9.76,5000.0,0
38,13.35,1836.72,0
45,4.29,2487.34,1
46,28.9,1625.62,0
19,12.35,1498.86,0
80,5.48,997.9,1
52,5.56,2266.81,1
48,25.09,1325.09,1
54,8.59,2591.09,1
55,12.25,1813.8,0
42,5.4,1215.76,1
35,2.53,4613.01,1
53,12.86,916.48,1
50,9.36,1036.61,0
32,6.96,300.0,1
66,9.78,1379.2,1
49,2.34,4372.54,1
55,15.8,4450.62,0
65,29.6,1125.23,0
45,22.17,2437.42,1
49,3.88,2835.46,1
57,5.21,426.38,0
34,16.52,3681.94,1
45,9.04,510.16,0
46,7.94,1196.64,1
30,26.12,643.3,0
79,7.68,2112.84,1
23,7.23,826.3,0
25,0.43,1000.06,1
64,0.72,3202.2,1
55,0.07,1106.01,1
29,24.45,1645.41,1
54,5.25,502.5,1
67,6.32,353.45,1
44,18.67,1897.85,0
80,9.4,1067.4,1
19,9.4,5000.0,0
55,3.52,5000.0,1
62,17.95,549.78,0
58,1.81,368.52,1
41,0.55,5000.0,1
40,2.13,2314.17,1
51,3.12,1862.42,0
57,3.32,415.1,0
54,11.1,5000.0,1
60,2.46,796.67,1
29,11.29,2908.79,1
41,0.96,2801.56,1
30,1.59,331.78,1
39,7.11,937.11,1
60,25.5,450.92,1
46,19.63,300.0,0
80,34.66,1378.5,0
47,10.51,513.22,1
45,11.26,799.97,1
46,9.81,401.61,1
35,9.75,1239.53,1
44,1.59,5000.0,1
61,7.85,2080.96,1
46,4.88,1042.68,1
33,5.84,1550.18,1
31,7.41,1967.11,1
38,1.37,1991.0,1
46,4.45,1280.08,0
62,0.66,885.68,1
24,38.96,2894.56,1
40,1.26,587.05,1
47,2.99,2927.39,1
18,22.19,1129.36,0
32,6.59,3705.7,1
34,1.46,669.99,1
33,4.85,656.93,1
47,1.23,1693.07,1
42,2.23,791.16,1
36,0.53,5000.0,1
51,5.77,909.31,1
70,16.43,726.18,1
69,8.82,2247.5,1
18,9.32,300.0,0
53,2.24,5000.0,1
42,4.21,2569.21,1
47,18.66,1977.64,1
39,0.92,833.64,1
46,19.51,1450.84,1
47,6.61,935.34,1
36,18.15,1100.57,0
31,3.83,3108.87,1
38,4.14,2133.18,0
48,13.93,1196.17,1
53,15.37,300.97,1
57,2.61,5000.0,1
37,36.07,3126.94,1
49,0.88,910.23,1
59,0.71,1855.04,1
62,9.05,730.67,1
44,12.83,882.27,1
41,32.41,822.33,1
47,5.19,1755.57,1
27,0.26,834.68,1
42,9.24,1697.29,1
56,3.42,4041.42,1
54,5.67,555.17,1
40,6.7,558.38,1
48,0.67,4668.77,1
32,6.65,2614.66,1
55,5.56,1613.03,1
43,12.47,388.63,1
40,10.38,314.85,1
39,2.05,718.68,1
44,2.31,1794.59,1
38,2.89,3302.57,1
54,1.97,1753.84,1
39,10.71,1839.57,1
68,50.0,3604.35,0
66,10.56,2234.34,1
31,9.33,1015.14,1
46,5.28,1531.37,1
35,3.75,3368.1,1
40,24.2,1967.33,1
75,34.74,4942.08,0
40,6.87,850.69,1
50,3.43,611.59,1
53,14.7,2081.69,1
29,1.42,1721.02,1
32,14.51,553.51,1
26,17.09,945.95,1
31,1.33,4066.58,1
18,37.66,2306.25,0
53,42.34,1004.8,1
75,27.6,695.41,0
47,6.85,1197.87,1
23,2.82,3242.54,0
35,8.72,1674.2,1
38,5.45,1507.6,1
29,2.31,3357.55,1
57,5.51,581.04,0
57,10.9,813.4,1
27,0.74,1786.6,1
55,4.06,1505.37,1
67,0.18,1260.95,1
73,13.84,3473.26,1
80,10.24,300.0,0
31,0.65,632.69,1
80,33.45,2468.19,0
39,0.23,1105.92,1
36,8.92,5000.0,1
49,14.98,3588.88,1
36,15.51,1112.19,0
50,0.35,2416.33,1
25,23.69,2326.43,1
41,25.07,4336.32,1
64,8.24,1295.0,1
44,6.58,984.81,1
47,0.46,2205.47,1
52,8.25,1308.59,1
62,5.27,2622.62,1
20,14.82,4000.93,0
53,5.17,713.83,1
40,11.51,909.35,1
47,1.07,3752.48,0
60,1.43,1606.29,1
27,1.5,1652.4,1
29,0.47,3325.72,1
18,7.79,1467.91,0
36,15.8,2909.73,1
64,9.43,769.85,1
43,8.56,1150.34,0
24,11.41,4483.44,0
37,4.15,1626.47,1
22,4.49,730.81,1
28,3.77,707.76,1
50,12.45,1504.34,1
27,1.76,2987.86,1
61,0.13,300.0,1
43,9.07,1036.28,1
46,28.54,2334.01,1
40,9.4,1916.36,1
56,15.27,2174.24,1
56,11.17,843.01,1
50,6.88,1762.2,1
53,12.67,3416.48,0
41,17.38,1123.05,1
53,2.55,1693.01,1
39,4.1,2302.59,1
45,2.53,869.13,0
40,6.02,497.1,1
38,21.63,1030.15,1
34,4.23,2393.45,1
52,4.69,888.78,1
64,19.69,597.88,0
62,7.24,2685.27,1
26,7.67,711.21,1
64,19.72,5000.0,0
40,6.74,3318.59,1
54,11.44,4499.02,1
31,0.9,1812.42,1
47,1.97,857.37,1
49,5.18,3487.72,1
22,6.83,547.98,1
54,33.74,300.0,1
65,35.29,2179.13,0
42,19.05,443.26,1
65,3.79,1498.62,1
42,33.25,1426.87,0
57,11.69,2908.55,1
18,4.99,515.62,0
80,12.1,374.01,0
67,0.17,1337.83,1
40,1.58,300.0,1
18,17.7,2058.5,0
49,10.37,1917.74,1
23,4.53,1944.43,1
51,6.94,1316.3,1
51,23.55,5000.0,1
30,9.99,2227.74,1
61,5.08,2686.61,1
57,1.28,960.86,1
59,3.48,1357.23,1
45,38.32,744.53,1
23,5.75,1763.76,0
59,6.38,756.97,1
40,6.9,2741.64,1
24,21.55,1558.9,1
65,9.26,300.0,1
76,11.83,692.21,1
44,4.93,4208.82,1
77,0.3,4411.14,1
46,26.73,2442.32,0
39,29.78,1352.87,0
35,29.79,3824.32,0
69,28.77,1436.94,1
33,16.89,3689.18,0
56,11.54,1753.7,1
36,18.61,1247.22,1
38,9.18,2730.98,1
60,1.44,610.46,1
39,4.96,758.0,1
38,35.51,407.55,1
61,4.33,2244.54,1
68,20.24,1509.77,1
54,0.98,5000.0,1
35,4.07,2304.73,1
37,4.32,1215.15,1
46,0.53,1420.49,1
49,1.27,1913.57,1
30,2.15,964.52,1
55,18.19,300.0,1
46,0.66,412.41,1
19,3.55,1076.71,0
31,0.1,300.0,1
37,11.9,1595.01,1
43,9.68,3289.51,1
73,10.36,763.84,1
48,4.69,1105.03,1
32,2.34,1406.71,0
48,12.74,1236.21,0
39,16.67,1609.13,1
49,1.49,300.0,1
53,6.67,3533.87,1
63,2.86,1318.48,1
44,1.84,695.61,1
69,13.25,1995.2,0
58,7.72,3170.33,1
34,2.44,588.37,1
78,3.71,2058.7,1
49,34.01,3948.56,0
32,18.88,3969.79,1
69,21.2,2786.63,1
76,6.16,981.09,1
44,9.78,618.77,1
37,4.73,756.62,1
42,0.81,3906.91,1
55,5.13,2432.85,0
64,9.01,2851.73,0
53,3.38,1515.91,1
46,18.84,300.0,1
67,1.64,2037.2,1
40,4.57,692.97,1
60,1.33,3354.59,1
40,5.19,763.1,1
51,0.4,1862.94,1
43,3.18,2492.46,0
44,5.12,5000.0,1
39,6.5,1474.73,1
65,7.85,1527.45,1
34,3.22,3375.33,1
33,7.4,1334.76,1
76,7.11,1114.94,1
59,3.8,881.19,1
18,17.73,1678.39,0
36,7.89,1007.28,0
18,4.04,4115.15,1
30,29.44,2774.36,1
18,18.65,1788.52,0
42,40.51,1659.52,0
27,11.78,834.39,0
45,4.75,1506.2,1
20,3.3,1387.99,1
46,10.89,5000.0,1
38,39.54,1320.87,0
67,9.85,2301.33,1
66,21.34,2398.86,1
56,3.99,672.62,0
40,5.22,1297.89,0
74,23.67,2724.38,1
21,14.14,598.74,0
23,39.85,5000.0,0
43,14.91,1756.91,0
78,5.95,995.67,1
41,7.57,487.72,1
42,23.08,4651.01,1
23,8.02,1367.85,0
59,2.95,2268.57,1
59,5.72,563.9,1
56,7.26,874.09,1
35,1.02,3231.73,0
34,13.62,4563.46,0
25,1.16,736.14,0
46,5.19,2221.28,1
28,16.33,2194.31,1
27,6.3,3231.07,0
38,18.45,2358.26,0
37,4.18,2667.68,1
36,31.61,300.0,1
51,2.35,2143.29,1
46,0.39,471.13,1
40,20.59,2005.01,1
47,13.95,3563.22,1
30,2.64,1893.04,1
46,41.83,2712.51,0
47,6.98,3131.86,0
22,30.17,2929.65,0
59,7.03,1999.71,1
31,6.38,2124.95,0
46,5.96,3468.68,1
62,4.08,5000.0,1
58,7.63,813.33,1
45,6.02,1099.55,1
39,0.37,2963.26,1
59,3.02,5000.0,1
55,2.4,388.11,1
35,20.21,475.28,1
33,9.13,1709.8,1
18,14.43,3096.36,0
47,31.43,1719.83,1
43,10.33,1893.83,0
62,40.52,745.26,1
50,3.74,1607.09,1
65,2.06,981.67,1
34,5.16,2072.76,1
62,6.36,1372.05,1
37,22.57,807.52,0
56,8.21,4729.93,1
23,3.46,2704.43,1
48,13.57,2099.43,1
18,7.05,871.27,1
40,1.77,2689.83,1
51,8.6,681.72,1
37,24.24,838.23,1
29,18.49,1600.39,1
57,8.84,1819.22,1
43,4.73,1118.62,1
37,0.91,378.03,1
45,6.34,1284.49,0
80,13.95,4362.56,1
62,4.47,300.0,1
62,2.68,2401.12,1
51,26.79,1406.0,1
47,17.23,492.03,0
18,10.17,3960.26,0
34,1.47,942.26,1
37,1.57,4960.62,0
18,1.09,1899.04,1
27,9.58,2074.61,1
18,1.23,1343.87,1
44,18.49,3375.54,0
57,49.57,1468.2,0
61,4.56,3510.95,1
51,6.05,2108.02,0
30,12.44,1316.63,1
18,27.67,301.37,1
18,22.45,4179.24,0
25,0.59,1834.68,1
31,1.85,1008.63,1
42,14.05,2754.18,1
29,11.68,2102.15,1
50,1.43,2105.85,1
41,6.97,5000.0,1
45,15.18,853.44,1
62,2.47,2842.01,1
27,20.5,4124.42,0
51,0.54,1371.0,1
44,15.24,818.69,0
39,9.57,1350.95,1
58,3.79,2075.5,1
58,12.76,3693.36,1
30,15.25,908.69,1
42,27.17,1357.45,0
49,4.59,2819.15,0
40,11.58,3177.94,1
53,9.23,3406.95,1
49,7.45,417.95,1
72,22.11,5000.0,1
22,0.03,1135.87,0
43,3.31,5000.0,0
31,7.73,5000.0,1
54,1.96,337.65,1
20,23.85,2757.34,0
50,10.43,1256.56,1
35,6.5,1715.11,1
33,16.86,3189.45,1
23,5.99,662.61,1
38,8.18,1199.78,1
61,0.03,2683.1,0
44,4.55,2190.24,1
54,1.49,3163.4,1
69,11.7,1158.45,1
48,6.52,619.83,0
36,3.59,5000.0,1
52,6.31,850.41,1
36,2.35,722.2,0
37,25.91,917.5,1
22,0.55,1937.22,0
58,20.06,2055.9,1
39,7.16,435.94,0
47,9.65,779.13,1
29,3.6,3443.97,0
51,34.02,1294.52,1
33,3.31,2135.27,1
42,8.89,823.08,1
58,50.0,2498.46,1
56,21.29,789.47,1
44,7.69,569.8,1
18,46.43,300.0,0
80,12.09,1650.21,1
71,2.34,2586.96,1
55,5.2,2634.53,1
33,4.07,1886.31,1
43,4.22,3399.04,1
36,14.29,480.09,1
63,8.78,512.94,1
48,0.39,722.1,1
33,20.99,1214.8,1
37,3.52,1603.76,1
61,50.0,3619.59,0
69,30.83,1297.73,1
67,28.22,2757.29,0
56,16.67,2405.83,1
41,2.49,3607.08,1
18,7.61,2280.48,1
49,2.54,3772.6,1
44,3.01,300.0,0
47,9.44,1327.5,1
45,0.42,323.1,1
25,34.89,719.61,1
53,25.09,675.83,1
54,4.79,3762.74,1
55,7.24,1396.58,1
59,6.28,5000.0,1
54,21.39,1298.06,1
38,11.67,300.0,1
43,3.26,1210.27,1
46,5.92,2304.38,1
46,5.6,2005.64,1
59,32.02,1658.5,0
54,1.93,2120.4,1
76,0.94,3154.96,0
78,21.25,300.0,1
46,22.7,1820.76,0
18,20.54,668.5,0
63,7.15,2546.32,1
36,10.78,760.27,0
32,8.29,776.17,0
39,0.72,465.94,1
38,9.06,1719.28,1
54,0.14,300.0,1
21,3.93,461.2,0
28,26.93,1747.16,1
50,3.62,1337.59,1
54,28.11,1325.12,1
54,2.88,300.0,1
33,3.78,1752.62,1
30,9.9,1868.2,1
37,14.34,3360.14,1
48,6.96,2376.53,1
67,21.38,644.84,1
18,0.41,632.58,1
41,25.54,3547.16,1
25,2.19,3166.31,1
20,21.56,1489.99,0
59,5.12,2612.29,1
53,17.88,2927.11,1
51,11.14,371.96,1
58,1.94,539.41,1
37,25.02,1143.27,0
38,2.82,3588.71,1
77,2.8,5000.0,1
41,16.83,1852.85,1
56,1.12,602.97,1
45,2.51,698.59,1
18,7.01,1208.0,0
18,17.75,1188.37,1
36,1.6,673.79,1
60,7.93,1313.31,1
56,12.42,300.0,1
58,19.7,1381.62,1
30,27.42,825.26,0
69,15.35,792.55,0
30,10.58,2232.62,1
48,5.68,2317.08,1
44,1.19,1129.03,1
42,12.37,530.58,1
65,49.25,1739.28,1
34,13.35,1095.98,1
24,0.17,2729.65,0
45,6.86,2209.7,1
39,9.54,2469.61,1
80,11.7,300.0,0
55,12.72,4501.91,1
38,8.17,1793.11,1
29,2.53,300.0,1
18,28.51,1248.08,0
29,11.93,1528.79,1
46,2.7,3763.73,1
66,3.89,2345.72,1
61,25.5,1974.98,0
48,21.85,1558.69,1
40,5.19,1341.34,1
49,0.39,352.57,1
37,0.5,1844.45,1
70,3.34,677.92,1
42,9.92,881.73,1
43,8.78,2414.28,1
18,10.05,835.07,0
42,12.63,300.0,1
57,0.19,1271.88,1
28,1.11,300.0,1
33,4.45,1648.33,1
56,1.68,2579.8,1
22,0.78,1357.74,0
60,10.24,300.0,1
37,16.89,2817.33,0
39,13.97,3949.88,0
28,16.98,1247.66,0
50,10.96,881.05,1
80,13.29,352.14,1
56,3.17,1693.51,1
32,49.63,3471.41,0
62,2.02,366.62,1
40,2.41,300.0,1
65,3.41,1279.36,1
57,37.02,373.78,1
18,44.47,1512.63,0
29,15.84,1901.26,0
59,9.92,1979.04,1
47,7.34,2374.96,1
29,35.27,4482.64,1
35,11.89,2797.1,1
18,28.96,2954.1,0
43,3.81,464.3,1
78,4.06,1629.25,1
57,19.29,3630.1,1
77,1.62,966.52,1
58,29.17,2713.99,1
60,7.08,5000.0,1
74,26.09,666.33,1
50,4.11,362.61,1
42,12.59,2019.06,1
60,6.59,1437.29,1
66,9.86,4213.11,1
37,7.02,550.25,1
34,34.15,3523.38,1
47,11.78,1385.75,0
57,2.89,841.51,0
56,24.04,1638.08,1
23,3.48,1138.06,1
73,4.65,1553.92,1
35,1.08,3408.68,1
41,23.02,5000.0,0
31,3.37,1463.29,1
80,3.0,2130.55,1
48,25.29,3070.02,1
32,16.37,2107.77,1
57,1.52,894.3,1
56,14.67,1893.72,1
42,24.42,1432.73,1
57,0.82,300.0,1
32,17.44,300.0,1
37,7.93,1891.85,1
18,11.06,746.13,1
25,6.79,3115.21,0
72,11.97,861.93,1
69,0.35,997.82,1
45,14.38,2611.4,1
69,0.34,1207.13,1
42,6.08,716.49,1
41,1.64,2274.89,1
45,17.35,5000.0,0
43,3.76,843.26,1
41,6.05,2846.15,0
62,5.6,2508.88,1
47,14.81,5000.0,1
55,6.56,3622.64,1
60,15.56,1548.9,1
50,0.76,2236.26,1
30,2.13,300.0,1
24,8.02,4211.72,0
47,29.39,464.75,1
42,0.78,2217.68,0
46,0.44,2208.49,1
44,1.7,2499.13,1
80,10.25,690.57,1
25,5.09,1537.57,1
18,17.46,2687.8,0
49,0.75,2511.7,1
39,2.19,5000.0,1
49,3.57,4027.62,1
53,9.85,1411.57,1
64,11.56,1372.96,1
22,1.33,810.78,0
36,28.79,2544.61,1
51,4.17,300.0,1
56,12.49,349.12,1
77,7.43,2363.1,1
59,2.52,3335.06,1
44,18.72,915.81,1
31,17.05,2717.84,1
36,5.04,4525.51,1
36,8.88,3171.93,0
54,2.98,2124.4,0
48,11.71,2324.41,1
25,3.7,2621.58,0
38,18.58,1790.7,0
58,2.45,1163.63,1
50,0.15,1861.66,0
53,3.13,1109.03,0
50,2.12,3229.66,1
69,7.1,1797.2,1
48,2.28,828.08,1
39,14.4,1403.35,1
31,2.76,870.83,0
48,12.27,4636.93,1
18,8.64,3110.85,1
42,42.87,1230.17,0
41,50.0,1055.84,0
24,20.37,1215.17,0
31,14.27,472.54,0
57,4.89,1883.71,1
48,13.99,569.16,0
46,31.39,1632.63,0
49,0.24,3083.48,0
46,7.72,4401.62,1
63,2.46,1108.93,0
46,8.16,1039.66,1
23,6.28,422.47,0
69,8.57,2605.3,1
50,8.01,1667.74,1
36,32.22,892.5,0
26,8.03,991.3,1
50,18.72,3511.01,0
43,3.85,300.0,0
68,5.76,3974.87,1
39,6.36,796.74,1
32,3.27,2855.53,1
58,4.78,605.6,1
58,9.13,2199.72,1
47,8.68,1429.71,1
55,10.12,3918.61,1
44,4.34,1380.59,1
48,3.8,4206.82,0
62,9.46,1205.64,1
54,1.43,2740.24,1
42,2.92,3159.06,1
65,0.43,1350.0,1
18,0.75,1697.89,1
75,2.79,455.89,1
19,0.2,2054.59,0
35,2.82,2869.6,1
44,10.64,4491.95,0
42,0.63,3036.43,1
60,5.74,1907.56,0
29,24.43,1298.21,0
48,15.67,1581.0,0
36,3.64,1383.96,1
49,25.88,3295.44,0
44,4.0,3971.02,1
46,0.75,1367.09,1
36,50.0,2423.74,0
37,20.4,1505.91,1
49,6.27,349.75,1
59,10.98,559.79,1
36,11.12,846.84,0
31,2.16,1509.1,1
54,2.23,1965.27,1
44,6.34,4539.99,1
57,24.26,1739.8,1
31,0.1,1799.71,1
18,15.26,2861.41,1
37,0.59,604.39,1
33,6.51,1987.32,1
43,10.16,2672.72,1
35,11.61,1212.56,1
56,0.6,1617.55,1
40,5.42,1335.75,1
47,8.77,1216.7,1
47,0.68,1875.95,1
47,1.45,3311.62,1
44,10.9,2334.74,1
52,7.37,3812.06,1
33,1.77,1205.13,1
65,7.66,2462.54,1
41,24.38,2065.82,0
25,0.16,3278.26,1
47,10.29,2563.17,0
32,0.77,3693.27,1
54,0.06,1009.71,1
78,1.63,4620.19,1
33,5.5,1208.36,1
49,16.21,1100.61,1
18,3.31,2392.31,1
51,9.83,300.0,1
31,5.3,1620.17,1
35,2.67,912.84,1
28,7.22,708.09,0
55,15.97,900.15,0
60,17.87,1176.4,1
45,18.74,902.47,0
32,4.13,662.72,1
68,15.77,1196.24,1
33,2.38,520.13,1
18,13.41,2443.72,1
51,29.64,1109.4,1
28,0.14,697.59,1
59,5.8,2713.23,1
39,10.43,2453.43,1
54,12.1,817.62,1
66,1.94,5000.0,1
26,35.82,4969.76,0
36,9.55,2829.14,1
43,1.8,3720.94,1
68,0.21,657.42,1
35,15.29,2272.92,1
36,0.83,1547.6,1
52,1.52,2313.23,1
36,8.55,2595.34,0
47,9.25,2628.18,0
21,11.61,879.03,0
78,5.0,5000.0,0
24,14.87,1744.0,1
40,36.64,606.29,0
44,3.16,3097.6,1
73,12.14,947.22,1
25,26.38,1729.74,1
74,11.59,1323.86,1
56,11.43,2330.36,1
51,2.53,3685.98,1
30,7.66,2000.65,1
53,8.27,1156.18,1
34,12.04,5000.0,1
63,50.0,4147.13,0
30,0.34,5000.0,1
43,0.67,1087.39,1
36,0.81,657.17,1
30,13.59,392.22,0
56,1.47,1343.2,1
53,9.74,2113.63,1
63,3.93,888.6,0
18,6.11,643.67,1
60,2.43,2351.58,0
80,20.11,3597.72,1
38,8.82,300.0,1
73,28.93,300.0,1
41,8.55,1691.84,0
24,1.32,2639.6,1
40,1.87,734.54,1
60,45.17,448.68,0
32,12.93,3374.05,1
35,0.51,1673.62,1
53,12.17,804.57,0
45,5.31,5000.0,0
53,3.67,2760.38,1
48,1.67,1535.52,1
52,18.32,3193.18,0
38,0.66,379.42,1
48,3.42,1196.53,0
31,3.66,995.51,0
64,1.75,1341.02,1
35,7.1,4166.63,1
61,0.12,4711.37,1
41,3.58,1987.1,1
48,27.13,1041.05,1
37,3.72,584.15,1
29,4.47,4331.68,1
18,6.41,2433.41,1
29,8.25,903.65,0
40,16.54,981.04,1
48,2.11,1924.42,1
60,20.54,363.77,1
38,14.17,1445.39,1
31,12.82,862.21,1
23,0.91,3254.75,1
52,0.22,1867.05,1
65,9.01,1074.36,0
63,19.89,773.12,0
55,8.78,5000.0,1
54,2.4,4490.08,0
70,0.95,300.0,1
49,12.03,4744.4,1
54,12.79,702.26,1
40,1.89,2166.88,0
24,0.29,1936.97,1
34,5.25,590.11,1
44,8.74,2914.51,1
45,12.24,798.25,0
73,16.6,1921.29,1
46,9.43,5000.0,0
62,1.18,1371.33,1
38,11.48,1595.67,1
40,41.46,1534.61,0
25,23.6,911.15,1
33,20.53,300.0,1
52,3.6,1385.2,1
45,13.89,443.93,1
59,19.05,2659.21,1
47,11.34,1397.61,1
39,2.88,4511.78,1
77,30.76,1174.56,1
43,5.99,1623.37,1
62,1.39,1684.78,1
38,1.16,3471.51,1
55,10.43,1572.86,1
58,5.76,1233.38,1
48,0.99,1067.2,1
18,13.48,958.15,1
45,16.06,491.18,1
63,12.92,1154.04,0
52,2.26,1347.03,1
51,11.7,3480.38,1
19,0.11,3386.37,0
34,3.64,1090.17,1
51,5.09,451.23,1
51,18.03,753.02,0
63,4.95,1975.41,1
42,0.11,859.17,1
51,4.34,1704.49,1
45,6.91,300.0,1
30,29.76,3817.13,0
18,28.31,1519.66,0
51,2.0,1322.5,1
47,2.05,2668.44,1
35,1.78,1192.91,1
20,15.56,300.0,0
54,0.06,1426.5,1
41,1.36,1529.38,1
53,7.72,1851.33,1
72,2.84,5000.0,1
18,0.97,2398.18,1
34,4.46,1726.29,1
41,3.2,2819.72,1
66,7.16,307.34,1
20,38.74,3640.89,0
74,1.33,2652.55,1
47,4.66,3827.3,1
43,26.88,1207.98,1
42,20.95,2129.89,1
38,5.01,1252.34,1
60,12.0,5000.0,1
28,0.92,1318.43,1
50,12.47,655.12,1
39,36.07,771.9,1
33,7.71,1877.79,1
80,6.9,2585.24,1
51,2.07,779.33,1
54,10.05,2458.41,1
62,8.93,3623.16,1
23,10.55,3309.32,0
71,0.26,2432.21,0
18,7.96,2629.77,0
33,9.04,2255.17,1
38,2.33,341.66,1
53,2.34,2964.85,1
48,3.23,1163.09,1
42,12.44,3493.66,0
44,9.32,955.28,1
30,18.69,1278.61,1
22,3.5,2002.72,1
55,24.31,5000.0,1
55,13.61,2071.78,0
68,5.03,2071.62,1
33,1.0,683.95,1
55,2.97,541.23,1
40,31.41,1123.31,0
62,3.72,2571.84,1
60,4.0,2071.82,1
48,2.1,1638.98,1
39,16.44,1209.86,1
59,3.22,2963.56,1
54,4.01,4451.52,1
34,5.35,2824.88,1
25,5.69,3864.68,0
40,5.3,1526.0,1
67,7.01,2595.21,0
62,16.85,5000.0,1
28,17.11,3847.03,1
27,16.01,4912.72,1
64,1.07,3914.33,1
27,16.08,4585.73,1
52,1.28,1177.36,1
35,1.33,942.56,1
69,29.54,1474.49,0
33,17.11,1285.92,0
62,8.04,1061.43,1
47,20.79,4598.59,0
48,45.44,566.65,0
18,9.43,3873.68,0
18,9.49,2733.77,0
41,14.04,300.0,1
48,2.64,1225.18,1
28,1.83,1097.53,1
28,14.25,873.95,1
53,4.23,860.9,1
53,1.45,973.82,1
42,3.78,902.66,0
56,4.44,1221.42,1
27,33.59,963.18,1
39,11.97,1081.75,1
69,7.57,5000.0,1
46,34.7,2538.67,0
46,23.34,4216.54,1
79,7.17,583.61,1
24,23.61,1045.6,0
56,5.18,819.12,1
69,2.62,5000.0,1
40,2.65,3227.83,1
57,10.86,1543.37,0
30,6.95,3571.12,1
34,10.76,1500.03,1
50,11.59,1532.28,1
56,0.23,953.11,1
61,0.56,1369.72,0
68,7.61,1636.97,1
43,2.12,781.91,1
62,10.01,3953.95,0
39,8.03,3746.8,1
58,8.81,1057.18,0
48,3.6,300.0,1
51,10.21,1478.24,1
51,17.69,1548.04,1
20,50.0,3259.26,0
28,18.23,1856.89,1
46,8.15,330.63,0
19,2.15,1444.37,1
57,11.44,1928.3,1
58,27.75,1004.01,1
49,2.38,3411.6,0
28,2.96,3406.37,0
65,1.61,1783.31,1
75,13.35,3901.14,0
47,5.22,300.0,0
52,0.65,2233.53,1
48,20.79,2332.25,1
52,8.16,1281.04,1
43,4.02,300.0,1
44,4.22,1373.37,1
58,3.43,1114.89,0
80,6.08,4393.49,1
23,4.11,2827.03,0
43,7.94,1736.56,0
27,14.85,1552.4,0
68,11.22,4593.44,1
36,3.49,300.0,1
23,7.52,300.0,0
54,18.33,5000.0,1
71,0.71,1360.49,1
54,0.82,546.93,1
48,8.12,300.0,1
51,10.19,4695.68,1
66,2.38,743.5,1
31,13.67,635.28,0
43,10.39,2167.66,1
38,25.68,2983.36,1
27,1.85,2097.73,1
40,13.92,2100.32,1
61,0.87,830.0,1
53,8.33,2178.04,1
54,8.03,4140.72,1
47,4.92,2304.46,1
52,18.62,911.89,0
32,0.04,3076.06,1
40,7.34,958.28,1
47,2.45,1778.82,1
49,13.61,1844.19,1
49,0.44,5000.0,1
42,17.81,2365.23,1
39,18.21,722.41,1
80,17.89,657.73,1
58,1.66,1838.07,1
51,9.95,4510.42,1
41,0.14,300.0,1
38,18.84,1860.52,1
43,12.84,4123.92,1
49,7.57,2732.33,1
18,13.12,5000.0,0
21,0.99,1421.33,1
35,7.52,663.89,1
48,3.44,1404.05,1
41,35.98,753.32,0
67,19.46,5000.0,1
22,13.22,1961.25,0
33,27.14,2283.65,0
67,4.26,679.02,1
46,23.11,1049.12,1
58,3.93,3356.95,0
75,13.2,1660.41,1
34,13.33,1248.14,1
43,0.19,1900.75,1
40,4.48,1268.53,1
18,0.2,300.0,0
40,50.0,487.69,1
58,1.3,1810.12,1
53,7.83,3373.47,0
54,15.63,1132.49,1
39,2.25,4600.31,0
35,6.64,3304.9,1
64,9.35,3649.7,1
37,1.75,402.35,1
49,15.08,3192.54,1
47,3.56,1071.31,1
66,2.37,4794.19,1
59,8.17,1420.26,1
25,5.28,1031.66,0
27,25.29,1063.8,1
53,21.21,2848.18,0
44,6.6,369.5,1
38,4.45,2019.76,1
60,3.94,1592.72,0
47,3.11,826.91,1
45,7.86,3603.98,1
56,16.35,2686.39,1
39,3.72,874.22,0
